path,annotation
audio/train_01466.wav,THEY DONATED FIVE PERCENT OF THEIR EARNINGS TO A LOCAL CHARITY EVERY MONTH
audio/train_01467.wav,THERE CAN ONLY BE ONE WINNER FOR THE CONTEST
audio/train_01468.wav,SHE IS ONE OF THE MOST DETERMINED ATHLETES
audio/train_01469.wav,THEY WERE ONLY EIGHT POUNDS AWAY FROM THEIR GOAL WEIGHT
audio/train_01470.wav,AN OCTOPUS HAVE EIGHT TENTACLES
audio/train_01471.wav,HE HAS EIGHT SIBLINGS AND HE IS THE ELDEST
audio/train_01472.wav,SHE HAD EIGHT DIFFERENT OUTFITS FOR THE PHOTOSHOOT
audio/train_01473.wav,THEY WERE ABLE TO COMPLETE THE MARATHON IN JUST SEVEN HOURS
audio/train_01474.wav,THE TEAM HAD ZERO CHANCE OF WINNING THE GAME
audio/train_01475.wav,DURING THEIR FASTING PERIOD ZERO CALORIES WERE CONSUMED
audio/train_01476.wav,THE CAR HAD FOUR FLAT TIRES
audio/train_01477.wav,THE PAINTING WAS DIVIDED INTO THREE PANELS
audio/train_01478.wav,HE HAD SIX DIFFERENT CARS THROUGHOUT HIS LIFE
audio/train_01479.wav,THEY WERE ABLE TO SOLVE THE PUZZLE IN JUST SEVEN MOVES
audio/train_01480.wav,THEY HAD TO CANCEL THE EVENT DUE TO ZERO TICKET SALES
audio/train_01481.wav,THEY GOT A SCORE OF ZERO FOR NOT FOLLOWING THE INSTRUCTIONS
audio/train_01482.wav,SHE WROTE A FIVE PAGE ESSAY ON THE IMPACT OF CLIMATE CHANGE ON MARINE LIFE
audio/train_01483.wav,SHE SPENT SIX WEEKS VOLUNTEERING AT AN ANIMAL SHELTER
audio/train_01484.wav,HAD ZERO TOLERANCE FOR BULLYING IN THEIR SCHOOL
audio/train_01485.wav,HE WAS ABLE TO FIX THE LEAK IN THE ROOF WITH ZERO ISSUES
audio/train_01486.wav,THE RECIPE REQUIRES TWO CUPS OF FLOUR
audio/train_01487.wav,THEY FOUND SEVEN DIFFERENT SPECIES OF FLOWERS IN THE GARDEN
audio/train_01488.wav,THEY WENT ON A SIX DAY HIKE THROUGH THE MOUNTAINS
audio/train_01489.wav,HE PLAYED NINE DIFFERENT MUSICAL INSTRUMENTS
audio/train_01490.wav,THE PLANT HAD GROWN FOUR INCHES SINCE SHE LAST MEASURED IT
audio/train_01491.wav,WE SAW TWO DOLPHINS SWIMMING IN THE OCEAN THIS MORNING
audio/train_01492.wav,SHE BOUGHT A SET OF FIVE CANDLES WITH DIFFERENT SCENTS
audio/train_01493.wav,AN OCTOPUS HAVE EIGHT TENTACLES
audio/train_01494.wav,HE WANTED TO BUY ONE BOOK FROM THE STORE
audio/train_01495.wav,SHE RECEIVED FIVE DIFFERENT JOB OFFERS AFTER GRADUATING FROM COLLEGE
audio/train_01496.wav,HE TOOK ONE LAST LOOK AT THE SUNSET BEFORE HEADING HOME
audio/train_01497.wav,THE MOVIE WAS DIVIDED INTO FOUR PARTS
audio/train_01498.wav,THEY HAD SEVEN DAYS TO PREPARE FOR THE PRESENTATION
audio/train_01499.wav,THEY VISITED SIX DIFFERENT COUNTRIES ON THEIR BACKPACKING TRIP
audio/train_01500.wav,THE TRAIN HAD FOUR STOPS BEFORE REACHING ITS DESTINATION
